product_id,product_name,seller_id,seller_name,seller_product_id,primary_category_name,brand_id,brand_name,discount,discount_rate,original_price,price,rating_average,review_count,shipping_code,shipping_text,page,completion_time
188685608,Chuột không dây Bluetooth Logitech MX Master 3s - Hàng Chính Hãng,192004,Logitech Official Store,209320366,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,3299000,3299000,4.8,53,tikinow,Giao siêu tốc 2h,1,2024-01-04 00:11:58.362382
191655887,Chuột Logitech MX Master 3S không dây Bluetooth/Wireless - Hàng Chính Hãng,333,Trọng Ân audio,195188369,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,2199000,2199000,4.8,4,delivery_info_badge,Giao chiều mai,1,2024-01-04 00:11:58.362382
216335685,Chuột không dây Logitech MX Master 3S for Mac - Hàng Chính Hãng,27572,NGUYENVUSTORE,216335687,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,2290000,2290000,0.0,0,delivery_info_badge,"Giao thứ 7, 06/01",1,2024-01-04 00:11:58.362382
201842438,Chuột Logitech MX Master 3S không dây Bluetooth/Wireless - Hàng Chính Hãng,333,Trọng Ân audio,201842439,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,2089000,2089000,0.0,0,delivery_info_badge,Giao chiều mai,1,2024-01-04 00:11:58.362382
273170215,Chuột không dây Logitech MX Master 3S For Mac - HÀNG CHÍNH HÃNG,4314,Happystores,273170216,Chuột Văn Phòng Không Dây,18984,Logitech,1972000,44,4510000,2538000,0.0,0,delivery_info_badge,Giao chiều mai,1,2024-01-04 00:11:58.362382
189201767,Chuột không dây Bluetooth Logitech MX Master 3S - Hàng chính hãng,915,Nova Computer,190467252,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,2259000,2259000,0.0,0,delivery_info_badge,Giao chiều mai,1,2024-01-04 00:11:58.362382
273169997,Chuột không dây Logitech MX Master 3S For Mac - HÀNG CHÍNH HÃNG ,4314,Happystores,273169998,Chuột Văn Phòng Không Dây,18984,Logitech,1805000,44,4130000,2325000,0.0,0,delivery_info_badge,Giao chiều mai,1,2024-01-04 00:11:58.362382
262463239,Chuột không dây Logitech MX Anywhere 3S Wireless/ Bluetooth - Hàng chính hãng,1,Tiki Trading,270505383,Chuột Văn Phòng Không Dây,18984,Logitech,740000,32,2290000,1550000,4.1,9,tikinow,Giao siêu tốc 2h,1,2024-01-04 00:11:58.362382
73165085,Chuột không dây Bluetooth Logitech MX Anywhere 3 - Màu,765,Tadavietnam,120037215,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,1550000,1550000,4.8,37,delivery_info_badge,"Giao thứ 7, 06/01",1,2024-01-04 00:11:58.362382
702134,"Chuột không dây Bluetooth Logitech MX Anywhere 2s - nhỏ gọn, dùng mọi bề mặt, con lăn HyperFast, sạc nhanh USB-A, phù hợp Mac/ Laptop - Hàng chính hãng",27572,NGUYENVUSTORE,74466504,Chuột Văn Phòng Không Dây,18984,Logitech,90000,8,1180000,1090000,4.8,72,delivery_info_badge,"Giao thứ 7, 06/01",1,2024-01-04 00:11:58.362382
272245144,"Chuột Logitech MX Anywhere 3S Kết nối không dây Bluetooth, Yên lặng Quiet Click, 8000 DPI - Hàng Chính Hãng - Bảo Hành 12 Tháng",52525,An Khang Computer,272245146,Chuột Văn Phòng Không Dây,18984,Logitech,260000,15,1719000,1459000,5.0,1,delivery_info_badge,"Giao thứ 7, 06/01",1,2024-01-04 00:11:58.362382
73166444,Chuột không dây Bluetooth Logitech MX Master 3 - Hàng chính hãng,333,Trọng Ân audio,78917486,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,1890000,1890000,5.0,37,delivery_info_badge,Giao chiều mai,1,2024-01-04 00:11:58.362382
73165600,"Chuột không dây Bluetooth Logitech MX Anywhere 3 for Mac - nhỏ gọn, kết nối 3 thiết bị, cuộn siêu nhanh, sạc nhanh USB-C - Hàng chính hãng",192004,Logitech Official Store,105362082,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,2299000,2299000,5.0,16,tikinow,Giao siêu tốc 2h,1,2024-01-04 00:11:58.362382
702132,"Chuột không dây Bluetooth Logitech MX Master 2s - form to, dùng mọi bề mặt, con lăn Hyperfast, sạc nhanh USB-A, phù hợp Mac/ Laptop - Hàng chính hãng",333,Trọng Ân audio,55922250,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,1590000,1590000,4.3,15,delivery_info_badge,Giao chiều mai,1,2024-01-04 00:11:58.362382
217085368,Chuột không dây Bluetooth Logitech MX Anywhere 2S - Hàng chính hãng,333,Trọng Ân audio,249354275,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,1179000,1179000,0.0,0,delivery_info_badge,Giao chiều mai,1,2024-01-04 00:11:58.362382
121242333,Chuột không dây Logitech MX Anywhere 3 màu hồng-Hàng chính hãng,915,Nova Computer,164336729,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,1599000,1599000,4.5,2,delivery_info_badge,Giao chiều mai,1,2024-01-04 00:11:58.362382
40715293,"Chuột không dây Bluetooth Logitech MX Master 3 - form to, kết nối 3 thiết bị, cuộn siêu nhanh, sạc nhanh USB-C, có bản cho Mac - Hàng chính hãng",27572,NGUYENVUSTORE,80976068,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,2480000,2480000,5.0,28,delivery_info_badge,"Giao thứ 7, 06/01",1,2024-01-04 00:11:58.362382
262590897,Chuột không dây Bluetooth Logitech MX Anywhere 3S - Hàng chính hãng,162514,Long Hưng TechZone,262590901,Chuột Văn Phòng Không Dây,18984,Logitech,520990,24,2139990,1619000,0.0,0,delivery_info_badge,"Giao thứ 7, 06/01",1,2024-01-04 00:11:58.362382
273169375,Chuột không dây logitech MX Anywhere 3S - HÀNG CHÍNH HÃNG,4314,Happystores,273169377,Chuột Văn Phòng Không Dây,18984,Logitech,1305000,44,2980000,1675000,0.0,0,delivery_info_badge,Giao chiều mai,1,2024-01-04 00:11:58.362382
273168654,Chuột Logitech không dây MX Anywhere 3 for Mac - HÀNG CHÍNH HÃNG ,4314,Happystores,273168655,Chuột Văn Phòng Không Dây,18984,Logitech,1455000,44,3330000,1875000,0.0,0,delivery_info_badge,Giao chiều mai,1,2024-01-04 00:11:58.362382
151575793,Chuột Không Dây Bluetooth RAPOO MT750S Tối Đa 4 Thiết Bị 3 Chế Độ Kết Nối - Hàng Chính Hãng,34716,GiaPhucStore,252091703,Chuột Văn Phòng Không Dây,20271,Rapoo,0,0,949000,949000,0.0,0,delivery_info_badge,Giao chiều mai,1,2024-01-04 00:11:58.362382
273122019,"Chuột máy tính không dây Newmen F900S (Dual Mode BT5.0/3.0 & 2.4 Ghz, Silent switch), Silver Grey.NEW V1 - Hàng chính hãng",30787,AN PHAT COMPUTER,273122020,Chuột Văn Phòng Không Dây,20055,Newmen,0,0,470000,470000,0.0,0,delivery_info_badge,"Giao thứ 7, 06/01",1,2024-01-04 00:11:58.362382
176899932,Chuột không dây bluetooth Logitech Signature M650 - Hàng chính hãng,1,Tiki Trading,160666428,Chuột Văn Phòng Không Dây,18984,Logitech,287900,33,878900,591000,5.0,684,tikinow,Giao siêu tốc 2h,1,2024-01-04 00:11:58.362382
299461,Chuột Không Dây Logitech M331 Silent,27572,NGUYENVUSTORE,19759193,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,319000,319000,4.8,2120,delivery_info_badge,"Giao thứ 7, 06/01",1,2024-01-04 00:11:58.362382
389145,"Chuột không dây Logitech B175 - đầu thu USB 2.4Ghz, pin 1 năm, nhỏ gọn, thiết kế thuận cả 2 tay, phù hợp PC/ Laptop - Hàng chính hãng",27572,NGUYENVUSTORE,23564916,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,169000,169000,4.7,1130,tikinow,Giao siêu tốc 2h,1,2024-01-04 00:11:58.362382
174593860,"Chuột Không Dây Bluetooth PIX-LINK P100B Chống Ồn, DPI 1600, Chế Độ Kép Wireless Usb 2.4Ghz, Bluetooth Dùng Cho Macbook, Laptop, PC - Hàng chính Hãng",278788,Pixlink Office Store,174593879,Chuột Văn Phòng Không Dây,199239,PIX-LINK,149500,50,299000,149500,4.6,263,tikinow,Giao siêu tốc 2h,1,2024-01-04 00:11:58.362382
299431,Chuột Không Dây Logitech M221,27572,NGUYENVUSTORE,29633669,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,269000,269000,4.8,1520,delivery_info_badge,"Giao thứ 7, 06/01",1,2024-01-04 00:11:58.362382
174593880,Chuột Không Dây Sạc Pin 2.4GHz PIX-LINK P1 Siêu Mỏng Không Gây Tiếng Ồn Sạc 1 Lần Dùng 1 Tuần Cho Laptop Macbook PC Tivi - Hàng Chính Hãng,278788,Pixlink Office Store,174593889,Chuột Văn Phòng Không Dây,199239,PIX-LINK,88000,55,159000,71000,4.7,63,tikinow,Giao siêu tốc 2h,1,2024-01-04 00:11:58.362382
67907870,Chuột Bluetooth Silent Logitech Pebble M350 - Hàng chính hãng,192004,Logitech Official Store,105362061,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,599000,599000,5.0,436,tikinow,Giao siêu tốc 2h,1,2024-01-04 00:11:58.362382
56889347,Chuột Không Dây HXSJ X50 Plus - Hàng Chính Hãng,4997,HXSJ Official Store,56889351,Chuột Văn Phòng Không Dây,302375,HXSJ,96000,39,245000,149000,4.3,572,tikinow,Giao siêu tốc 2h,1,2024-01-04 00:11:58.362382
4312979,Chuột không dây Logitech M220 Silent - Hàng chính hãng,1,Tiki Trading,4312981,Chuột Văn Phòng Không Dây,18984,Logitech,101500,29,346500,245000,4.8,1603,tikinow,Giao siêu tốc 2h,1,2024-01-04 00:11:58.362382
263354473,Chuột không dây Logitech M240 Silent Bluetooth - Hàng chính hãng,192004,Logitech Official Store,263354477,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,389000,389000,4.3,22,tikinow,Giao siêu tốc 2h,1,2024-01-04 00:11:58.362382
117974701,Chuột Không Dây Tĩnh Âm ROBOT M350 - Kết Nối Bluetooth & USB Nano 2.4 GHz - Độ Phân Giải 1600 DPI - Hàng chính hãng,97516,Wook Store,117974702,Chuột Văn Phòng Không Dây,314675,Robot,160000,46,349000,189000,4.7,23,delivery_info_badge,Giao chiều mai,1,2024-01-04 00:11:58.362382
174593840,"Chuột Không Dây PIX-LINK P100 Wireless 2.4Ghz Sạc Pin, Chống Ồn, DPI1600 Dùng Cho Máy Tính, Laptop, Tivi-Hàng Chính Hãng",278788,Pixlink Office Store,174593859,Chuột Văn Phòng Không Dây,199239,PIX-LINK,115000,50,230000,115000,4.6,166,tikinow,Giao siêu tốc 2h,1,2024-01-04 00:11:58.362382
174593799,"Chuột Bluetooth Không Dây PIX-LINK  P90A Wireless USB Tự Sạc Pin Siêu Mỏng, Chống Ồn - Hàng Chính Hãng",278788,Pixlink Office Store,174593804,Chuột Văn Phòng Không Dây,199239,PIX-LINK,84000,37,229000,145000,4.7,50,tikinow,Giao siêu tốc 2h,1,2024-01-04 00:11:58.362382
148813604,Chuột không dây Logitech M331 SILENT-Hàng chính hãng,60386,VNB STORE,174000892,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,319000,319000,5.0,114,tikinow,Giao siêu tốc 2h,1,2024-01-04 00:11:58.362382
174593834,"Chuột bluetooth PIXLINK P103BL 2 chế độ sạc pin siêu mỏng không gây tiếng ồn chuyên dùng cho Máy tính, pc, Laptop, Tivi Hàng Chính Hãng",278788,Pixlink Office Store,174593836,Chuột Văn Phòng Không Dây,199239,PIX-LINK,149500,50,299000,149500,4.8,48,tikinow,Giao siêu tốc 2h,1,2024-01-04 00:11:58.362382
174490279,"Chuột không dây bluetooth Logitech Signature M650 - Dành cho tay có kích cỡ từ nhỏ tới trung bình, Cuộn SmartWheel, giảm ồn, các nút bên có thể tùy chỉnh - Hàng chính hãng",192004,Logitech Official Store,174490285,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,869000,869000,5.0,404,tikinow,Giao siêu tốc 2h,1,2024-01-04 00:11:58.362382
56930154,Chuột Không Dây Sạc Pin HXSJ M402 - Hàng chính hãng,4997,HXSJ Official Store,56930156,Chuột Văn Phòng Không Dây,302375,HXSJ,110000,42,259000,149000,4.6,380,delivery_info_badge,"Giao thứ 7, 06/01",1,2024-01-04 00:11:58.362382
899654,Chuột Không Dây DareU LM115G MultiColor - Rồng - Hàng Chính Hãng,59640,Extreme Zero Online,104654527,Chuột Văn Phòng Không Dây,150002,DareU,0,0,229000,229000,4.8,36,delivery_info_badge,"Giao thứ 7, 06/01",1,2024-01-04 00:11:58.362382
104268199,Chuột không dây kiểu đứng sạc pin HXSJ T22 wireless USB 2.4GHz chống mỏi tay chuyên dùng cho pc laptop macbook ipad tivi - Hàng chính hãng,4997,HXSJ Official Store,104268203,Chuột Văn Phòng Không Dây,302375,HXSJ,250000,42,599000,349000,4.5,146,tikinow,Giao siêu tốc 2h,2,2024-01-04 00:12:00.134975
54665,Chuột không dây Logitech M185 - Hàng chính hãng - Màu,1,Tiki Trading,54673,Chuột Văn Phòng Không Dây,18984,Logitech,57000,20,289000,232000,4.7,705,tikinow,Giao siêu tốc 2h,2,2024-01-04 00:12:00.134975
144803533,Chuột không dây bluetooth Logitech POP Mouse - Hàng chính hãng,1,Tiki Trading,144803537,Chuột Văn Phòng Không Dây,18984,Logitech,535000,48,1120000,585000,5.0,179,tikinow,Giao siêu tốc 2h,2,2024-01-04 00:12:00.134975
10197363,"Chuột không dây Logitech M330 Silent Plus giảm ồn 90% - USB 2.4GHz, pin 2 năm, phù hợp người thuận tay phải, PC/ Laptop - Màu",333,Trọng Ân audio,248537515,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,309000,309000,5.0,4,delivery_info_badge,Giao chiều mai,2,2024-01-04 00:12:00.134975
135078386,"Chuột không dây HXSJ M103B wireless Bluetooth tự sạc pin siêu mỏng không gây tiếng ồn chuyên dùng cho Máy tính, pc, Laptop, Tivi  - Hàng chính hãng",4997,HXSJ Official Store,135078390,Chuột Văn Phòng Không Dây,302375,HXSJ,100000,40,249000,149000,5.0,50,tikinow,Giao siêu tốc 2h,2,2024-01-04 00:12:00.134975
169548885,Chuột không dây Logitech B175 -Hàng chính hãng,60386,VNB STORE,184897568,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,165000,165000,5.0,16,delivery_info_badge,"Giao thứ 7, 06/01",2,2024-01-04 00:12:00.134975
15366901,Chuột máy tính không dây Foter V181( màu đen) - Hàng Nhập Khẩu,9786,Kiwivision,44131678,Chuột Văn Phòng Không Dây,41528,Forter,0,0,39000,39000,4.5,33,delivery_info_badge,"Giao thứ 7, 06/01",2,2024-01-04 00:12:00.134975
174121424,Chuột Không Dây Logitech M221 Pink  - Hàng Chính Hãng,60386,VNB STORE,174121425,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,259000,259000,5.0,60,delivery_info_badge,"Giao thứ 7, 06/01",2,2024-01-04 00:12:00.134975
75655835,"Chuột không dây A2 Pro, chuột máy tính không tạo tiếng ồn, có thể sạc lại, hiệu ứng đèn Led RGB- Hàng nhập khẩu",76796,Vietstore24h,190802522,Chuột Văn Phòng Không Dây,171991,Zealot ,0,0,68000,68000,4.5,33,tikinow,Giao siêu tốc 2h,2,2024-01-04 00:12:00.134975
25410296,Chuột Không Dây Wireless 2.4G HXSJ T21 - Hàng chính hãng,4997,HXSJ Official Store,57059773,Chuột Văn Phòng Không Dây,302375,HXSJ,110000,44,249000,139000,4.7,33,tikinow,Giao siêu tốc 2h,2,2024-01-04 00:12:00.134975
249945350,Chuột Led Không Dây M303 Đa kết nối Bluetooth 5.0 + Usb 2.4G Pin sạc TypeC chống ồn nhỏ gọn,58789,Tech7,249945356,Chuột Văn Phòng Không Dây,111461,OEM,0,0,255000,255000,5.0,4,delivery_info_badge,Giao chiều mai,2,2024-01-04 00:12:00.134975
271791656,Chuột Bluetooth Logitech Pebble Mouse 2 M350s - Hàng chính hãng,192004,Logitech Official Store,271791658,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,699000,699000,1.0,1,tikinow,Giao siêu tốc 2h,2,2024-01-04 00:12:00.134975
202837396,Chuột vi tính quang không dây Rapoo M21 Silent - Hàng chính hãng,200265,Kmart Store,269791549,Chuột Văn Phòng Không Dây,20271,Rapoo,0,0,115000,115000,0.0,0,delivery_info_badge,Giao chiều mai,2,2024-01-04 00:12:00.134975
116566083,"Chuột không dây HXSJ M100 wireless 2.4Ghz  sạc pin, chồng ồn, DIP1600 chuyên dùng cho máy tính, laptop, tivi - Hàng chính hãng",4997,HXSJ Official Store,116566089,Chuột Văn Phòng Không Dây,302375,HXSJ,80000,40,199000,119000,4.6,105,tikinow,Giao siêu tốc 2h,2,2024-01-04 00:12:00.134975
21316309,Chuột quang không dây Fuhlen A09 - Hàng Chính Hãng,59640,Extreme Zero Online,140135730,Chuột Văn Phòng Không Dây,19107,Fuhlen,0,0,139000,139000,4.8,37,delivery_info_badge,"Giao thứ 7, 06/01",2,2024-01-04 00:12:00.134975
170334689,Chuột Không Dây Sạc Điện HXSJ Siêu Mỏng Chống Ồn - HÀNG CHÍNH HÃNG,4997,HXSJ Official Store,170334693,Chuột Văn Phòng Không Dây,302375,HXSJ,108000,57,189000,81000,4.8,78,tikinow,Giao siêu tốc 2h,2,2024-01-04 00:12:00.134975
56608719,Chuột không dây Bluetooth  HXSJ M90 - Hàng chính hãng,4997,HXSJ Official Store,81572503,Chuột Văn Phòng Không Dây,302375,HXSJ,0,0,199000,199000,4.6,389,delivery_info_badge,"Giao thứ 7, 06/01",2,2024-01-04 00:12:00.134975
48087407,[[ Chuột Bluetooth Phạm Vi 20m - KÈM VIDEO ]] - Chuột Không Dây Đèn Quang Máy Tính Chơi Game Robot | 2.4GHz 1600DPI | Cho Laptop/Máy Tính - M210 - Hàng Chính Hãng,97516,Wook Store,48087411,Chuột Văn Phòng Không Dây,314675,Robot,50000,31,159000,109000,4.6,187,delivery_info_badge,Giao chiều mai,2,2024-01-04 00:12:00.134975
184410513,Chuột công thái học không dây Logitech Lift Vertical Ergonomic - Hàng Chính Hãng,27572,NGUYENVUSTORE,184410515,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,1250000,1250000,5.0,30,delivery_info_badge,"Giao thứ 7, 06/01",2,2024-01-04 00:12:00.134975
263449769,Chuột Không Dây Tĩnh Âm ROBOT M210S Kết Nối USB 2.4Ghz Độ Phân Giải 1600 DPI HÀNG CHÍNH HÃNG,97516,Wook Store,263449773,Chuột Văn Phòng Không Dây,314675,Robot,90000,41,219000,129000,5.0,5,delivery_info_badge,Giao chiều mai,2,2024-01-04 00:12:00.134975
177627268,Chuột Không Dây HXSJ T38 Sạc Điện Wireless 2.4Ghz DPI 1600 - Hàng Chính Hãng,4997,HXSJ Official Store,177627272,Chuột Văn Phòng Không Dây,302375,HXSJ,50000,25,199000,149000,4.5,30,delivery_info_badge,"Giao thứ 7, 06/01",2,2024-01-04 00:12:00.134975
1011863,Đầu Thu USB Unifying Receiver Logitech Unifier - Hàng Chính Hãng,333,Trọng Ân audio,216332946,Chuột Văn Phòng Không Dây,18984,Logitech,0,0,216000,216000,4.5,8,delivery_info_badge,Giao chiều mai,2,2024-01-04 00:12:00.134975
57825125,"Chuột Không Dây Kiểu Đứng HXSJ T24X, Chống Mỏi Tay 2400DPI - Hàng chính hãng",4997,HXSJ Official Store,57825127,Chuột Văn Phòng Không Dây,302375,HXSJ,241000,49,490000,249000,4.5,191,tikinow,Giao siêu tốc 2h,2,2024-01-04 00:12:00.134975
151564798,Chuột Không Dây Silent Wireless Và Bluetooth RAPOO M300 - Hàng chính hãng,280245,RAPOO Official Store,174863347,Chuột Văn Phòng Không Dây,20271,Rapoo,0,0,369000,369000,4.6,47,tikinow,Giao siêu tốc 2h,2,2024-01-04 00:12:00.134975
