,product_id,product_name,seller_id,seller_name,seller_product_id,primary_category_name,brand_id,brand_name,discount,discount_rate,original_price,price,rating_average,review_count,shipping_code,shipping_text,completion_time
146,58731234,Bộ 3 Kem đánh răng P/S Trà Xanh 230g,1,Tiki Trading,58731236,Kem đánh răng,21271,P/S,28000,22,129000,101000,4.8,974,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:06.269097
147,117645437,"Ổ cắm điện LiOA đa năng kết hợp - 2D2S, 3D3S, 4D6S dây dài 3m/5m - Ổ cắm điện Lioa Chính Hãng",191429,GIA DỤNG MITA68,249006394,"Ổ cắm, ổn áp, biến áp",144845,LiOA,0,0,86000,86000,4.8,84,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:06.269097
148,198741274,[MỚI] Tã/bỉm quần Bobby 3mm Gạo non,1,Tiki Trading,198741280,Tã quần,26863,Bobby,56300,23,244300,188000,4.5,21,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:06.269097
149,77868208,Webcam HXSJ S4 HD 1080P USB3.0 2.0 Có Thể Điều Chỉnh 360° Kèm Mic Cho Cuộc Gọi Video - Hàng Chính Hãng,4997,HXSJ Official Store,77868209,Webcam Máy Tính,302375,HXSJ,350000,41,849000,499000,4.5,440,delivery_info_badge,"Giao thứ 2, ngày 29/05",2023-05-27 00:38:06.269097
150,195284843,Smart Tivi Coocaa Full HD 43 inch 43S3U,1,Tiki Trading,249004590,Smart Tivi - Android Tivi,357305,coocaa,5210000,58,9000000,3790000,5.0,4,tikipro,Chọn giờ giao lắp,2023-05-27 00:38:06.269097
151,25270554,Găng tay xỏ ngón chống nắng - Đen,141792,Shop Mạnh Tiến,71963091,Găng tay - Bao tay nữ,111461,OEM,0,0,19000,19000,4.5,66,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:06.269097
152,111316128,Combo 3 bàn chải P/S Detox trắng răng,1,Tiki Trading,111316129,Bàn chải đánh răng,21271,P/S,18300,16,117300,99000,5.0,125,delivery_info_badge,"Giao chủ nhật, ngày 28/05",2023-05-27 00:38:06.269097
153,134974081,Thẻ Nhớ Micro SDXC Samsung Evo Plus U3 A2 V30 130MB/s New model - Hàng Nhập Khẩu,25203,Lagihitech2,134974118,Thẻ Nhớ Điện Thoại,18802,Samsung,0,0,500000,500000,5.0,168,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:06.269097
154,185653590,Chăn hè cotton chần bông LIDACO Home nhiều mẫu lựa chọn khổ rộng 2mx2m3,43482,Lidaco Official Store,185653596,"Chăn, mền và phụ kiện",697923,LIDACO,0,0,235000,235000,4.6,77,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:06.269097
155,52730951,Bộ 3 Hộp Kem Đánh Răng P/S Thiên Nhiên Baking Soda - Hương Thảo Trắng Răng Tự Nhiên 230G,1,Tiki Trading,52730953,Kem đánh răng,21271,P/S,25000,19,135000,110000,4.8,342,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:06.269097
156,127747995,Chăn lông cừu Tafurong hàng cao cấp siêu ấm kích thước 2mx2m3,43482,Lidaco Official Store,127748009,"Chăn, mền và phụ kiện",697923,LIDACO,58000,12,500000,442000,4.7,190,delivery_info_badge,"Giao thứ 2, ngày 29/05",2023-05-27 00:38:06.269097
157,212560922,"Quạt Tích Điện, Quạt Đứng Thông Minh XIAOMI Smartmi Gen 3 Pro/ Smartmi Gen 2S/ Smartmi Gen 2 Lite Tốc Độ Gió Quạt Siêu Êm, Kết Nối App Mihome - Hàng Chính Hãng",193366,HOMES STORE,198571415,Quạt Đứng,25422,Xiaomi,3120000,50,6299000,3179000,4.6,25,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:06.269097
158,248361436,(Giá Hủy Diệt) Thẻ nhớ MicroSDXC SanDisk Extreme A2 - V30 U3 4K Class 10 UHS-I 190MB/s - Hàng Nhập Khẩu,25203,Lagihitech2,251401602,Thẻ Nhớ Điện Thoại,18845,SanDisk,23000,1,2300000,2277000,5.0,4,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:06.269097
159,248168432,(Giá Hủy Diệt) Thẻ nhớ MicroSDXC SanDisk Extreme PRO A2 V30 U3 Class 10 UHS-I 200MB/s - Hàng Nhập Khẩu,25203,Lagihitech2,248168436,Thẻ Nhớ Điện Thoại,18845,SanDisk,0,0,450000,450000,5.0,4,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:06.269097
160,2302081,USB 3.1 SanDisk CZ430 Ultra Fit 32GB 130MB/s - Hàng Chính Hãng,10657,LINH KIỆN TUẤN KHANH,7806438,USB,18845,SanDisk,0,0,100000,100000,4.6,50,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:06.269097
161,194140440,Thẻ nhớ SDXC SanDisk Extreme Pro SDSDXXD-128G U3 V30 128GB 200MB/s New 2022 - Hàng Nhập Khẩu,783,Lưu Trữ Sài Gòn,194140441,Thẻ Nhớ SD,18845,SanDisk,0,0,560000,560000,5.0,46,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:06.269097
162,48373983,Ổ CẮM CHUYỂN ĐỔI 3 CHẤU – KÈM CÔNG TẮC TOSHINO – CO-6S,5135,Toshino,48373984,"Ổ cắm, ổn áp, biến áp",186605,TOSHINO,9000,16,55000,46000,4.8,338,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:06.269097
163,77675089,Bộ 3 Hộp Kem Đánh Răng P/S Giảm Ê Buốt Sau 30 Giây Sensitive Mineral Expert Whitening Với Tác Động Từ Khoáng 100G,1,Tiki Trading,77675090,Kem đánh răng,21271,P/S,10900,8,141900,131000,4.8,68,delivery_info_badge,"Giao chủ nhật, ngày 28/05",2023-05-27 00:38:06.269097
164,8821590,USB Lexar S57 JumpDrive 32GB - USB 3.0 - Hàng Chính Hãng,200265,Kmart Store,195950194,USB,220233,Lexar,0,0,75000,75000,4.8,5,delivery_info_badge,"Giao thứ 2, ngày 29/05",2023-05-27 00:38:06.269097
165,197744188,Tai Nghe True Wireless Smart Touch Bluetooth V5.3 Air-S28 điều khiển cảm ứng micro HD chống ồn dành cho smartphones - Hàng Chính Hãng,4997,HXSJ Official Store,197744190,Tai Nghe True Wireless,302375,HXSJ,367000,53,699000,332000,4.7,68,delivery_info_badge,"Giao thứ 2, ngày 29/05",2023-05-27 00:38:06.269097
166,179965482,"Tủ chống ẩm máy ảnh 50 Lít ANDBON AD-50S , 3 ngăn chống xước, cài đặt được % độ ẩm - Hàng chính hãng",1200,FUJIHOME OFFICIAL STORE,179965533,Hộp Đựng - Tủ Chống Ẩm,228755,Andbon,866000,34,2550000,1684000,4.8,14,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:06.269097
167,194139957,Thẻ nhớ SDHC SanDisk Extreme Pro SDSDXXO-032G U3 V30 32GB 100MB/s New 2022 - Hàng Nhập Khẩu,783,Lưu Trữ Sài Gòn,194139959,Thẻ Nhớ SD,18845,SanDisk,0,0,235000,235000,5.0,5,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:06.269097
168,173174394,Bộ 3 Kem đánh răng P/S Muối Hồng & Hoa Cúc Trắng răng tự nhiên 230G,1,Tiki Trading,173174395,Kem đánh răng,21271,P/S,15720,13,120720,105000,5.0,1,delivery_info_badge,"Giao chủ nhật, ngày 28/05",2023-05-27 00:38:06.269097
169,108830964,Bộ 3 Kem đánh răng P/S Than Hoạt Tính 230g,1,Tiki Trading,108830967,Kem đánh răng,21271,P/S,25000,19,135000,110000,4.8,93,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:06.269097
170,229809605,USB 3.1 Lexar S80 JumDrive 32GB / 64GB - Hàng Chính Hãng,200265,Kmart Store,229809609,USB,220233,Lexar,0,0,139000,139000,0.0,0,delivery_info_badge,"Giao thứ 2, ngày 29/05",2023-05-27 00:38:06.269097
171,16621985,Bộ găng tay chống nắng xỏ ngón,9612,AUCOSTA,17014647,Găng tay - Bao tay nữ,111461,OEM,0,0,28000,28000,4.6,34,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:06.269097
172,36300228,"Bộ Móc treo chữ S, có 3 size chọn lựa",17480,Ghế Nam Việt,106513861,"Móc treo, kẹp quần áo",111461,OEM,0,0,25000,25000,5.0,83,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:06.269097
173,187622280,Máy xịt rửa xe chỉnh áp Osaka S3 - 2000W - Tặng béc rửa máy lạnh - Hàng chính hãng,283011,Gia dụng Huy Linh,187622283,Máy xịt rửa,508871, Osaka ,645000,34,1890000,1245000,4.7,14,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:06.269097
174,249204584,"Tai Nghe Bluetooth PIX-LINK Air-S11 Bluetooth 5.3 Không Dây Cảm Ứng Vân Tay, Âm Bass Trầm Ấm Sống Động, Chống Ồn - Hàng chính hãng / Hàng nhập khẩu",278788,Pixlink Office Store,249204590,Tai Nghe Bluetooth Nhét Tai,199239,PIX-LINK,280000,49,569000,289000,4.3,3,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:06.269097
175,558347,Ổ Cắm Điện Có Nắp Che 4 Lỗ 3 Chân Mpower MP-243S - 3 Mét,1,Tiki Trading,291437,"Ổ cắm, ổn áp, biến áp",79650,Mpower,12000,6,199000,187000,5.0,21,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:06.269097
176,89465749,Giày thể thao nam trắng ZAVAS bằng da không bong tróc đế cao 3cm êm chân - S410 Hàng Chính Hãng,11871,ZAVAS Flagship Store,89465753,Giày thể thao nam cổ thấp,4267275,ZAVAS,131000,29,450000,319000,4.7,121,delivery_info_badge,"Giao thứ 2, ngày 29/05",2023-05-27 00:38:06.269097
177,248681938,MÁY HÚT SỮA ĐIỆN ĐÔI FATZBABY - CHORUS 3 - FB1183MX,18854,mecafe,248681939,Máy hút sữa,478795,Fatz Baby,251900,23,1101900,850000,5.0,6,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:06.269097
178,696344,Ổ Cắm Điện 4 Lỗ 3 Chấu 5m Mpower MP-245S (2500W),1,Tiki Trading,696675,"Ổ cắm, ổn áp, biến áp",79650,Mpower,13000,6,229000,216000,4.6,23,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:06.269097
179,26267562,Combo 10 Đôi Tất Nam Chống Thối Xuất Nhật Cổ Dài,108828,Tiện ích 1708,72217316,"Tất, vớ nam",111461,OEM,55000,32,170000,115000,4.7,62,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:06.269097
180,193880760,Quạt không dây Xiaomi Smartmi Gen 3 Pro/ Gen 3/ Gen 2S - Bản quốc tế kết nối app thông minh tích hợp tích điện,91317,MiHanoi,106669099,Quạt Đứng,25422,Xiaomi,500000,18,2790000,2290000,4.8,47,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:06.269097
181,199607222,"Màn Tuyn, Mùng Ngủ Cao 2m Cỡ Đại (DxR) 4mx3m / 4mx2m / 3mx2m - Mùng Màn Ngủ Hà Nội 10/10 Loại To Nhất CÓ CỬA & KHÔNG CỬA, Mùng Màn Tuyn Size Đại Khổng Lồ Ghép 2 Giường, 3 Giường",229930,HAPPY BRITHDAY,199607252,Phụ kiện phòng ngủ khác,111461,OEM,0,0,80000,80000,5.0,3,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:06.269097
182,34527170,"Giấy bạc dán tường nhà bếp chống thấm dầu, thấm nước tiện dụng 3mx60cm",131238,Tổng Kho MB,57044243,Decal & giấy dán tường,111461,OEM,1000,4,28000,27000,4.0,102,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:06.269097
183,48483174,"Dây cáp sạc 3 đầu đa năng Type C, Iphone, Android S04 - Hàng chính hãng",5411,vinet shop,54449742,Dây Cáp Sạc Đa Năng,524255,Lahutech,0,0,33182,33182,4.3,83,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:06.269097
184,72016703,"Bếp Nướng Than Hoa Phiên Bản Cải Tiến Loại Dài 2020 Chống Cháy Thực Phẩm, An Toàn Sức Khỏe, Không Cần Quạt, Bếp Nướng Không Khói, Bếp Nướng Ngoài Trời, Bếp Nướng Than Hoa Vuông - Tặng Kèm 3 Móc  Kim Loại Chữ S Treo Đồ Tiện Lợi",61513,chat24h,72016704,"Bếp nướng, vỉ nướng",4011099,KUNBE,171000,43,400000,229000,4.3,168,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:07.848366
185,99890347,Combo Rubik 3x3 ShengShou Legend S Khối Lập Phương Đồ Chơi Rubic 3 Tầng Hộp Xanh kèm móc khóa TTH,106427,TTH Store,99890348,Trò chơi trí tuệ,111461,OEM,50000,50,100000,50000,4.8,4,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:07.848366
186,52880265,Mạch Sạc Pin Li-ion 18650 3.7v TP4056  TC4056 Có Bảo Vệ Mạch Sạc Pin 1S,177870,bluesky greengrass,89475357,Linh Kiện và Các Phần Cứng Khác,111461,OEM,0,0,5000,5000,0.0,0,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:07.848366
187,81221148,"Cáp chuyển đổi QGeeM USB Type C 3.1 sang Mini DisplayPort 4K 60HZ HDTV dài 1.2m cho Macbook, Sansung S8-Hàng Chính Hãng     ",95215,KID im,81221149,Hub Chuyển Đổi USB Type-C,505907,QGeeM,0,0,329000,329000,4.2,12,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:07.848366
188,216463445,"Quần Jean Nam 5S Premium 3 Màu Basic, Chất Liệu Cotton Cao Cấp, Mềm Mịn, Không Bai Gião, Không Phai, Co Giãn (QBD23005)",25955,5S FASHION,216463461,Quần jeans nam dài,535627,5S,270000,37,729000,459000,5.0,5,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:07.848366
189,241683184,"Mô hình lắp ráp 3D nhiều màu Baby-S, Đồ chơi mô hình 12 con giáp mini dành cho bé – SDC071",162515,Baby-S,241683206,"Lắp ghép, Xếp hình",111461,OEM,0,0,45000,45000,0.0,0,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:07.848366
190,7209235,Giày Bảo Hộ Nam Safety Jogger Bestboy S3 - Đen,20258,BHLĐ Hưng Vượng Hà Nội,10841358,Bảo hộ lao động,191823,Safety Jogger,0,0,440000,440000,4.1,29,delivery_info_badge,"Giao thứ 5, ngày 01/06",2023-05-27 00:38:07.848366
191,59262620,"Lõi lọc không khí xiaomi air purifier 2S, 2H, 3, 3H và pro (Xanh) - Hàng Nhập Khẩu",68127,Mimall,186435930,Máy lọc không khí,25422,Xiaomi,43000,7,587000,544000,5.0,4,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:07.848366
192,198724054,[MỚI] Tã/bỉm quần Bobby 3mm Gạo non,1,Tiki Trading,198724063,Tã quần,26863,Bobby,12000,11,106900,94900,5.0,6,delivery_info_badge,"Giao chủ nhật, ngày 28/05",2023-05-27 00:38:07.848366
193,183488628,"Hộp đựng thức ăn cho bé LocknLock LLG510S3 260ml x 3 hộp - Nắp màu cam, silicone màu cam",1,Tiki Trading,183488629,Hộp đựng thực phẩm,48077,LocknLock,207000,48,430000,223000,5.0,50,delivery_info_badge,"Giao chủ nhật, ngày 28/05",2023-05-27 00:38:07.848366
194,195881651,Thẻ nhớ SDXC SanDisk Extreme U3 V30 128GB 180MB/s SDSDXVA-128G (New 2022) - Hàng Nhập Khẩu,783,Lưu Trữ Sài Gòn,195881652,Thẻ Nhớ SD,18845,SanDisk,0,0,475000,475000,4.6,8,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:07.848366
195,24319638,Dây Cáp Sạc Thay Thế Cho Đồng Hồ Thông Minh Garmin Forerunner 945 / 245 / Fenix ​​5X / Vivoactive 3 / Instinct / Fenix ​​5S / Approach S60,5822,Shop Mrhi,72686375,Adapter Sạc - Cáp Sạc Cho Thiết Bị Đeo,111461,OEM,1000,2,50000,49000,4.7,78,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:07.848366
196,218762886,Ốp lưng nhám chống sốc siêu mỏng 0.3mm cho Samsung Galaxy S23 Ultra hiệu Memumi có gờ bảo vệ camera - Hàng nhập khẩu,178422,ATZstore,218762888,Bao Da - Ốp Lưng Điện Thoại Samsung,163707,Memumi,0,0,120000,120000,5.0,4,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:07.848366
197,98075461,Ốp lưng chống sốc Gear4 D3O Denali 5m cho Samsung Galaxy S21 Plus/Ultra,236,Dâu Đen,98075465,Bao Da - Ốp Lưng Điện Thoại Samsung,535885,GEAR4,901000,75,1200000,299000,4.8,29,delivery_info_badge,"Giao thứ 2, ngày 29/05",2023-05-27 00:38:07.848366
198,194140778,Thẻ nhớ SDXC SanDisk Extreme Pro SDSDXXD-256G U3 V30 256GB 200MB/s New 2022 - Hàng Nhập Khẩu,783,Lưu Trữ Sài Gòn,194140779,Thẻ Nhớ SD,18845,SanDisk,0,0,1220000,1220000,5.0,9,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:07.848366
199,178578274,"Hộp Đựng Vuông Chống Shock, Bảo Vệ Dành Cho Chuột Logitech MX Master 2S/ 3/ 3S Lucas",15482,Lucas Combo,178578275,Hộp Đựng - Túi Đựng Phụ Kiện,155263,Lucas,0,0,199000,199000,4.8,23,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:07.848366
200,188576396,Lõi Lọc Hấp Thụ Độc Tố Cho Máy Lọc Không Khí Levoit Core 300/300S RF-TX | Bộ Lọc HEPA 3 Lớp | Hàng Chính Hãng,264927,Levoit Official Store,188576397,Máy lọc không khí,629081,Levoit,65000,10,640000,575000,0.0,0,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:07.848366
201,20203823,Dây Đeo Thay Thế Cho Đồng Hồ Thông Minh Smart Watch Size 22mm Ticwatch pro / Samsung Gear S3 / Samsung Galaxy Watch 46mm / Xiaomi Amazfit Pace / Amazfit Stratos / Fossil Q MARSHAL gen2,49259,An An Store,20203825,"Dây Đeo Thay Thế, Phụ Trợ - Phụ Kiện Khác",111461,OEM,0,0,91900,91900,4.7,83,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:07.848366
202,21351568,Đế Tản Nhiệt Cooler Master C3 - Hàng nhập khẩu,64160,Công Nghệ July,49256387,Đế Tản Nhiệt Laptop,18991,Cooler Master,0,0,148900,148900,4.5,24,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:07.848366
203,165043641,"Android Tivi Box Tx3 Mini Plus 2022 - Android 11 - CPU S905W2 - Ram 2GB, Rom 16GB",178775,Thiết Bị Công Nghệ Miền Trung,165043643,"Android TV Box, Smart Box",111461,OEM,40000,6,648000,608000,4.7,85,delivery_info_badge,"Giao thứ 5, ngày 01/06",2023-05-27 00:38:07.848366
204,208740071,Ốp lưng cho iPhone 6 6s 7 8 Plus SE2 SE3 Mềm Chống Sốc kiểu Instagram Chống Trượt Bảo Vệ Toàn Diện - Màu xanh navy,239283,Phụ Kiện Đà Thành,208740084,Bao Da - Ốp Lưng Điện Thoại iPhone,111461,OEM,0,0,39000,39000,5.0,8,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:07.848366
205,72217821,"TropicFish Baby Swimdiaper Size S, M, L (3pcs/ Bag)/ Tã Quần Bơi Cho Bé TropicFish Size S, M, L (3 miếng/ Túi)",56070,TropicFish Baby Swimwear,72217833,Tã dán,4232797,TropicFish,0,0,79000,79000,4.6,20,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:07.848366
206,108593536,"Combo 3 Quần Lót Nam Tam Giác 5S, Chất Cotton Premium Mềm Mịn, Thấm Hút Cực Tốt, Vận Động Thoải Mái (X3-SIP21003BRF)",25955,5S FASHION,108593542,Quần lót nam,535627,5S,116000,45,255000,139000,4.5,91,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:07.848366
207,868919,Bao Cao Su Okamoto 0.03 Cool -3'S,59559,shopbaocaosucaocap,22978994,Bao cao su,64152,Okamoto,0,0,134000,134000,4.8,30,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:07.848366
208,171204746,Dây Cao Su Colorful cho Garmin Vivo Venu / Galaxy Watch 4 / Watch 4 Classic / Galaxy Watch 3 / Galaxy Active 2 / Gear S3 / Huawei GT3 (Size 20mm/22mm),159903,DEVO SHOP,171204748,"Dây Đeo Thay Thế, Phụ Trợ - Phụ Kiện Khác",561415,	OEM,0,0,190000,190000,4.6,5,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:07.848366
209,50006554,Thẻ nhớ microSDHC Yoosee Pro Plus 64GB A1 U3 4K R95MB/s W45MB/s (Đỏ) - chuyên camera và điện thoại - Hàng nhập khẩu,12384,DETEK,53968783,Thẻ Nhớ Điện Thoại,111625,Yoosee,0,0,107000,107000,5.0,8,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:07.848366
210,249258451,[Tặng kèm tã] Thùng 3 gói Tã dán sơ sinh Huggies Tràm Trà NB70/S54/S80,33537,Huggies Naturemade Kotex,253080039,Tã dán,26702,Huggies,0,0,903000,903000,0.0,0,delivery_info_badge,"Giao thứ 2, ngày 29/05",2023-05-27 00:38:07.848366
211,89453215,"Thẻ nhớ microSDHC Mixie 32GB / 64GB U3 4K 95MB/s - chuyên camera, máy quay và điện thoại (Hàng chính hãng)",265319,Shop Phân Phối Camera,167934191,Thẻ Nhớ Điện Thoại,422017,MIXIE,0,0,65000,65000,4.8,16,delivery_info_badge,"Giao thứ 2, ngày 29/05",2023-05-27 00:38:07.848366
212,91056288,"Thẻ nhớ SanDisk Ultra SDHC, SDUNR 32GB, C10, UHS-I, 100MB/s_SDSDUNR-032G-GN3IN - Hàng Chính Hãng",45,Tin Học - Viễn Thông,146196950,Thẻ Nhớ SD,18845,SanDisk,66000,32,209000,143000,5.0,32,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:07.848366
213,89298751,Rubik 3x3 QiYi Warrior S Stickerless Rubic 3 Tầng Không Viền,3644,Hoành Gia store,96310727,Trò chơi trí tuệ,111461,OEM,22000,44,50000,28000,4.7,21,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:07.848366
214,566274,USB Lexar S57 32GB - USB 3.0 - Hàng Chính Hãng,200265,Kmart Store,195950196,USB,31979,Lexar (Mỹ),0,0,75000,75000,4.6,5,delivery_info_badge,"Giao thứ 2, ngày 29/05",2023-05-27 00:38:07.848366
215,117076418,"Bộ 3 hộp đựng cơm thức ăn, trữ thực phẩm thủy tinh chịu nhiệt COBA'COOK 2 hộp tròn 400ml + 1 hộp vuông 320ml và 1 túi giữ nhiệt  nhiệt-CCR4S33BL",139249,COBACOOK,117076422,Hộp đựng thực phẩm,4514729,COBA'COOK,140000,44,319000,179000,4.8,30,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:07.848366
216,71665677,"Lõi lọc thay thế cho máy lọc không khí Xiaomi Air Purifier 2, 2s, 3, 3h, Pro - Hàng Nhập Khẩu",16996,The Gioi Dien May Shop,71665678,Máy lọc không khí,25422,Xiaomi,28000,5,608000,580000,5.0,69,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:07.848366
217,6911707,Giày Bảo Hộ Safety Jogger Dolce S3,9021,Bảo Nghi Safety,6911719,Bảo hộ lao động,191823,Safety Jogger,0,0,690000,690000,4.2,25,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:07.848366
218,53452323,"Combo 3 Đôi Tất Nam Cổ Ngắn 5S Kháng Khuẩn, Khử Mùi, Co Giãn, Chống Tụt Gót (3C-5S.SHORTSOCK20-02)",25955,5S FASHION,53452324,"Tất, vớ nam",535627,5S,33000,37,90000,57000,4.6,145,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:07.848366
219,6871163,"Bộ 3 kềm răng,cắt,nhọn cao cấp total THT2K0301S",57682,Siêu Thị Thiết Bị,36661474,Kềm & Dũa các loại,148818,Total,6000,2,295000,289000,4.6,29,delivery_info_badge,"Giao thứ 3, ngày 30/05",2023-05-27 00:38:07.848366
220,195855675,Ốp lưng nhám chống sốc siêu mỏng 0.3mm cho Samsung Galaxy S22 Ultra hiệu Memumi có gờ bảo vệ camera - Hàng nhập khẩu,59346,Phụ Kiện Gốc,221447057,Bao Da - Ốp Lưng Điện Thoại Samsung,163707,Memumi,0,0,119000,119000,4.0,1,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:07.848366
221,359286,Đế Tản Nhiệt Cooler Master C3 - Hàng Chính Hãng,64160,Công Nghệ July,38459104,Đế Tản Nhiệt Laptop,18991,Cooler Master,0,0,147540,147540,4.7,134,tikinow,Giao siêu tốc 2H,2023-05-27 00:38:07.848366
222,50466470,Bộ hộp cơm Lock&Lock có túi LLG422S3,88331,LATH SHOP,50466471,Hộp đựng thực phẩm,48077,LocknLock,165000,30,550000,385000,4.5,2,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:07.848366
223,106503117,Tấm Tank Bạt Che Lều Tăng Lều Che Nắng Bạt Lót Cắm Trại Dày Kích Thước 3mx3m Có Combo Cây Chống Kèm Dây Với Túi Đựng,12424,Ruby Ruby,106503124,"Lều trại, mái che",111461,OEM,0,0,369000,369000,4.6,7,delivery_info_badge,"Giao thứ 4, ngày 31/05",2023-05-27 00:38:07.848366
